file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\monitor\train\monitor_0069.off,monitor,train,1931,1658,1658,3450,2123.1903712206768,1.2821197893844671,1.606537012809461e-05,101.66300767281214,5.5826,20.9426,19.2826,29.009939336027575,-1.1735454075608487,1.206321638011392,-0.9963664733298586,15.84137097771476
D:\research\data\ModelNet10\monitor\train\monitor_0070.off,monitor,train,926,790,790,1645,615.5781280697942,0.7851761837624923,2.0894999999991268e-06,54.0,8.01967,14.0,15.8588,22.623365009407863,-0.4767951814254797,-0.006479654427645843,-4.152625485961113,14.131496037642309
D:\research\data\ModelNet10\monitor\train\monitor_0071.off,monitor,train,4271,5293,5293,9400,176797.38859489368,33.427375419718985,1.8200000000828664e-06,7761.473350019999,137.3018,276.65,134.037,336.67926005657074,-13.342755341606868,0.8933246335752646,-31.83846016623729,144.7229599395751
D:\research\data\ModelNet10\monitor\train\monitor_0072.off,monitor,train,1062,1413,1413,2424,2648656544.538998,1874491.5389518708,32.616834814025175,301873255.10959995,23670.78,36970.38,25348.8,50691.97653073709,1672.8302344632725,10567.356716572527,-9971.327209039526,38262.75977458352
D:\research\data\ModelNet10\monitor\train\monitor_0073.off,monitor,train,1770,1719,1719,3396,783.4375777948125,0.4557519358899441,1.285906684023195e-07,54.7316260169218,9.25,14.25004,15.2523,22.83109273100173,-0.5354900418079107,-2.223862067796615,-2.535684249717526,13.846721812312916
D:\research\data\ModelNet10\monitor\train\monitor_0074.off,monitor,train,5154,4485,4485,9275,442203.4109277022,98.81640467658103,1.5881775436810865e-05,10277.76157417885,125.866,209.27846,177.874,302.12395411812616,-7.314517630966259,-0.18679915599539312,-70.12484079938055,190.59315665140423
D:\research\data\ModelNet10\monitor\train\monitor_0075.off,monitor,train,6552,5820,5820,12004,7318.321879920565,1.2643956254181994,1.5470000000003208e-05,504.96875,33.0002,42.25,39.88063,66.81721596442716,-2.460472191697008,6.570854426129438,6.206499945054922,35.92243889434011
D:\research\data\ModelNet10\monitor\train\monitor_0076.off,monitor,train,1497,1371,1371,2721,12520.904311934795,9.364924691050716,0.0010134499999999865,564.4493889675001,19.991,49.0,45.0,69.466827198311,-1.8634018036072122,-9.503962324649269,-4.786281155644621,43.62018785500042
D:\research\data\ModelNet10\monitor\train\monitor_0077.off,monitor,train,6936,5634,5634,11724,1729.5410047608977,0.3309492929125322,4.499999999999025e-08,70.8815126825,8.0,18.25,13.2799,23.94615301066123,-1.5291619377162418,1.0242134659746136,-0.40436506343715406,12.365256015640629
D:\research\data\ModelNet10\monitor\train\monitor_0078.off,monitor,train,259,163,163,358,2389.212706870194,14.748226585618474,0.00804426317249992,137.54865627089998,11.55564,20.2598,16.5933,28.623939574062824,-0.5108655096525089,0.21339276447876443,-5.3009099227799314,17.16097134672576
D:\research\data\ModelNet10\monitor\train\monitor_0079.off,monitor,train,820,704,704,1466,173029.4466951234,246.4806932978976,0.005468965481698041,11443.417839290698,121.654,204.7363,162.977,288.5795397852904,-14.158097560975596,-66.4329136585363,-32.0220871219512,203.42374093138838
D:\research\data\ModelNet10\monitor\train\monitor_0080.off,monitor,train,660,568,568,1171,358125.0660914009,633.8496744980544,5.174699463631966,13573.1608195,166.7873,253.0709,234.83545,383.4195775450212,-0.49468769696967474,2.2918297575757642,-59.01285393939404,228.49301763198616
D:\research\data\ModelNet10\monitor\train\monitor_0081.off,monitor,train,2662,2381,2381,4857,580.5013731957217,0.24524772843080506,1.0933499999906684e-05,70.33110036400001,3.23622,19.10626,11.0335,22.29933661179184,0.6167277577009732,-0.3469906551465051,-3.1925218745304322,13.185783319729913
D:\research\data\ModelNet10\monitor\train\monitor_0082.off,monitor,train,3086,3710,3710,6724,1982.6661269123497,0.5355662147251081,2.3325000007845542e-07,77.88948241498966,14.5754,19.4184,19.0212,30.84351784670484,-1.5435184303305287,-0.04636105055087572,-2.707810187297557,15.366117857207216
D:\research\data\ModelNet10\monitor\train\monitor_0083.off,monitor,train,443,377,377,786,9136.236541439568,24.42843995037317,0.026998800000000035,902.875,22.779,62.159,63.0,91.38722078058836,-4.6364571106094825,3.412181715575618,-0.8287803611738097,47.71913362615507
D:\research\data\ModelNet10\monitor\train\monitor_0084.off,monitor,train,528,300,300,713,1265.5786234830887,4.246908132493588,3.9369000001132004e-07,127.92963216877826,1.968502,21.04874,13.76529,25.227121605440917,0.24918884090908971,-0.04299975757575699,-2.2965853295454584,13.869839398078097
D:\research\data\ModelNet10\monitor\train\monitor_0085.off,monitor,train,1085,706,706,1600,1417.1171566544845,2.0100952576659354,4.996874999998597e-05,131.70893769300017,6.29921,21.6536,16.3724,27.86779362174372,-1.8732024516129018,-1.4843484645161338,-3.285797872811057,16.839358454044618
D:\research\data\ModelNet10\monitor\train\monitor_0086.off,monitor,train,685,598,598,1230,1543537.676625982,2625.0640758945256,0.10237635955277541,111397.0,226.2501,574.0,503.7,796.479000193985,55.62457817518243,-93.67258481751828,-127.41875328467144,540.4282637962565
D:\research\data\ModelNet10\monitor\train\monitor_0087.off,monitor,train,2300,2060,2060,4236,1000.0409653401334,0.4861647862616113,7.744004287511136e-06,102.115010084835,9.37948,20.0787,15.8239,27.230950221584266,0.721449985217376,-1.5379190234782547,-2.9174581513043285,15.53224529974707
D:\research\data\ModelNet10\monitor\train\monitor_0088.off,monitor,train,4409,3378,3378,7269,2140.500169491794,0.6344102458481911,1.604089843058247e-05,101.66300767281214,5.5826,20.9426,19.2826,29.009939336027575,-1.2213495763211535,1.8416059793603878,0.7013637378090386,15.258167567817615
D:\research\data\ModelNet10\monitor\train\monitor_0089.off,monitor,train,1167,790,790,1764,1888.3445625061797,2.436573629040243,9.009999999472912e-08,96.71980656,6.69291,15.3543,14.173198,21.941492982595875,-0.297483795201372,0.24598590402742043,-3.63478979691516,13.383974158208531
D:\research\data\ModelNet10\monitor\train\monitor_0090.off,monitor,train,2927,2812,2812,5682,2603.4711813368162,0.929811136191723,1.409999999996695e-06,254.97541524500002,7.38029,27.5591,20.4724,35.11540737417267,-2.3569538452340484,-1.5478632019132341,-4.27688485070041,21.363313211222806
D:\research\data\ModelNet10\monitor\train\monitor_0091.off,monitor,train,2146,1992,1992,4049,2089.633502905559,1.053242692996753,7.076000000000194e-05,121.17868774046651,19.3564,19.4882,20.2318,34.114306257639186,-5.672720943150134,-0.16672419804287014,-5.532596296365347,19.944708576481613
D:\research\data\ModelNet10\monitor\train\monitor_0092.off,monitor,train,450,374,374,784,1600.8537630140272,4.350146095146812,0.0004246125000000161,64.044921875,5.0,21.9375,11.5692,25.300203455506043,0.5861653777777741,-2.196863999999999,1.5585111555555542,15.387627828188288
D:\research\data\ModelNet10\monitor\train\monitor_0093.off,monitor,train,2565,3673,3673,6169,3058.043317258423,0.8325737318971976,1.0749999998158066e-07,232.36739638249998,15.5512,28.7793,24.81801,41.06119275289139,0.9488453801169586,0.3051700389863569,-3.7995619395711473,22.022223245653954
D:\research\data\ModelNet10\monitor\train\monitor_0094.off,monitor,train,2308,2020,2020,4184,689786.8316732395,342.49594422703075,0.042837534535074134,37300.83368774639,165.8268,395.984,256.74512,500.2198641578065,-6.441575681109195,1.1106609324090124,-69.09481912478351,280.4824717912524
D:\research\data\ModelNet10\monitor\train\monitor_0095.off,monitor,train,490,404,404,849,258217.22733309693,639.151552804695,0.337851254999992,24003.917226010002,241.175,289.0579,227.25,439.72993152321345,-41.001602040816444,-46.366510065306116,-63.68247551020426,262.06084832598816
D:\research\data\ModelNet10\monitor\train\monitor_0096.off,monitor,train,273,217,217,461,274437.66436575947,1264.6896975380623,0.06619274999999987,23449.438844000004,158.5,275.47,197.48649,374.1749385414797,-14.670300366300337,-1.9693260073260055,-57.11685053113537,209.9044251697372
D:\research\data\ModelNet10\monitor\train\monitor_0097.off,monitor,train,492,402,402,848,125689.41467933124,313.4399368561872,0.6929510000000327,4785.6482036,110.0,168.75,141.283,246.0435908309745,4.136081300812997,-3.4088963414634113,-19.76114471544705,119.13520171701616
D:\research\data\ModelNet10\monitor\train\monitor_0098.off,monitor,train,1490,1226,1226,2584,2077.303573048011,1.6943748556672167,3.578999998865573e-07,129.33976836210664,9.05512,22.0472,16.9238,29.231647789585864,-1.0089748577181172,0.13351369798657867,-3.580723830872497,16.43112896611357
D:\research\data\ModelNet10\monitor\train\monitor_0099.off,monitor,train,18444,16380,16380,33779,9422.393197470823,0.5768576709606305,9.970000001294613e-08,93.40319902,11.97243,15.748,17.7229,26.560116123897124,2.4675921746905853,0.12031559390587648,-6.057825870635484,17.45699254121046
D:\research\data\ModelNet10\monitor\train\monitor_0100.off,monitor,train,2950,2918,2918,5846,3128.7550934741425,1.0759130307682734,2.151839999999966e-05,143.16254431286674,7.80453,24.64004,23.5757,34.98365175639187,-0.7213576366101698,0.5177956650847421,-1.2194657464406844,17.88186814490368
D:\research\data\ModelNet10\monitor\train\monitor_0101.off,monitor,train,655,531,531,1121,1503.036091841759,2.830576444146438,0.00042918595225624966,101.66300767281214,5.5826,20.9426,19.2826,29.009939336027575,-0.42320460916030495,-0.5148716183206098,-5.3103370534351,18.64574665509995
D:\research\data\ModelNet10\monitor\train\monitor_0102.off,monitor,train,628,502,502,1065,3565.902809375969,7.103392050549737,8.823960000000258e-05,462.33597852385304,13.63302,42.84906,29.6599,53.86660231733574,1.8215775796178348,-0.14037996815286705,-0.5734202277070063,26.539516216533116
D:\research\data\ModelNet10\monitor\train\monitor_0103.off,monitor,train,2122,2252,2252,4256,3406.177087521375,1.516552576812718,7.250000000310394e-07,240.98982124,12.4306,30.878,21.8519,39.81803905229388,0.5912736569274278,-1.5589081526861541,-5.3150910669180025,23.102492773404723
D:\research\data\ModelNet10\monitor\train\monitor_0104.off,monitor,train,127,161,161,286,526.0876776448551,3.3941140493216446,9.029499999646529e-07,89.99980000000001,3.0,18.49996,13.0,22.80895701257732,0.2327044330708662,-0.31989952755905476,-3.62992125984252,13.948734837990772
D:\research\data\ModelNet10\monitor\train\monitor_0105.off,monitor,train,260,166,166,379,1849.51536728827,11.277532727367502,0.0007324199999999999,127.40628355,11.4375,22.9375,18.7927,31.78224167345658,0.9733407692307761,-0.09941461538461595,-1.3637584615384695,15.807864555210188
D:\research\data\ModelNet10\monitor\train\monitor_0106.off,monitor,train,7942,6093,6093,13110,49817.963723570596,8.601167769953458,4.080000000000443e-05,5508.746100000001,14.25,145.7496,99.0391,176.79013470488107,-3.2445542684462354,-6.3753611684714215,-21.43574493830188,106.42682621573417
D:\research\data\ModelNet10\monitor\train\monitor_0107.off,monitor,train,1355,1049,1049,2242,215589.567474193,207.4971775497527,0.019852249999999558,21389.63705424,142.9759,287.2341,230.236,394.91030865200264,-6.641987195571997,-15.239809704797198,-56.61689470110687,234.39600084083568
D:\research\data\ModelNet10\monitor\train\monitor_0108.off,monitor,train,4947,3845,3845,8238,1515.5786471678903,0.39478474789473555,2.092128095677943e-05,101.66300767281214,5.5826,20.9426,19.2826,29.009939336027575,-1.267723773802294,2.422568366686888,1.1528986921366566,15.47434030646789
D:\research\data\ModelNet10\monitor\train\monitor_0109.off,monitor,train,1189,1318,1318,2468,923.8113170154496,0.7009190569161248,9.627435749948177e-05,84.42603045390894,8.981728,21.741452,17.789632,29.492934401814143,-2.244125149705628,-1.3958299066442352,-2.296242970563508,16.62379850864313
D:\research\data\ModelNet10\monitor\train\monitor_0110.off,monitor,train,655,531,531,1121,1503.866805832419,2.8321408772738588,0.00042918595225624966,101.87068617047726,5.5826,20.9426,19.2826,29.009939336027575,-0.4232038152671751,-0.5147729312977093,-5.314607526717546,18.64911317611782
D:\research\data\ModelNet10\monitor\train\monitor_0111.off,monitor,train,386,244,244,559,396084.6660232053,1623.2978115705134,0.4654731491171083,55252.5109164,205.0,431.8188,368.504,603.5624856213647,2.989279792746091,2.080135233160622,-102.83730637305709,370.72585576264214
D:\research\data\ModelNet10\monitor\train\monitor_0112.off,monitor,train,1497,1130,1130,2444,2218.7199692115064,1.9634689993022176,7.484432175931614e-08,339.2426573354393,8.6875,31.375,23.5382,40.173500475935626,-2.4154406693386714,0.016217381429525446,-7.112988543754101,24.932526409018973
D:\research\data\ModelNet10\monitor\train\monitor_0113.off,monitor,train,6451,6341,6341,12049,555018.1035702329,88.47730010684415,2.999999999998451e-06,25645.336551066037,198.206,319.3943,346.4349,511.1902554299133,-27.65340071306775,26.342024934118697,-59.690160123700956,298.38774926359844
D:\research\data\ModelNet10\monitor\train\monitor_0114.off,monitor,train,1539,1371,1371,2733,12520.760851064184,9.364817390474323,0.0010134499999999865,564.4565782150001,19.9906,49.0,45.0,69.4667120883089,-1.981308641975278,-10.080444444444412,-4.7116113645224145,44.02131989368643
D:\research\data\ModelNet10\monitor\train\monitor_0115.off,monitor,train,8831,6971,6971,14858,163066.42681623058,24.89563768186723,8.249999999696e-06,8866.287282361633,44.297,152.13,124.5067,201.51347213992915,1.2930959687464212,3.3558730608085456,-20.646065460990343,114.90349683432412
D:\research\data\ModelNet10\monitor\train\monitor_0116.off,monitor,train,932,856,856,1750,348800.71158573,407.4774668057607,0.055124400000000726,31597.766649900004,275.0,357.75,305.47,544.9054811616414,13.650107648068508,-36.813632618025736,-73.53991459227487,312.62785068935176
D:\research\data\ModelNet10\monitor\train\monitor_0117.off,monitor,train,18827,17032,17032,34945,1145.5580723020441,0.06826111740567714,1.7000000000098347e-07,66.49486701000001,8.18854,14.652,14.6183,22.258211658208303,-0.46757741647644874,-0.6663172411961501,4.600485736336162,12.95025472502198
D:\research\data\ModelNet10\monitor\train\monitor_0118.off,monitor,train,28750,26620,26620,53676,1161.5285635324226,0.043914123384969,4.979000014419897e-09,74.712778,7.0,13.9,13.2164,20.417718505259103,0.1431556548521659,-0.15629065662608446,-0.27890910427797805,9.999133956868052
D:\research\data\ModelNet10\monitor\train\monitor_0119.off,monitor,train,5371,5102,5102,10278,77566.37429330216,15.281003603881338,1.574999999985659e-06,5215.792006425,41.4622,134.646,114.5673,181.58834096419847,-2.5387931111525486,-24.378158374232104,-28.714022593557917,125.7226992914519
D:\research\data\ModelNet10\monitor\train\monitor_0120.off,monitor,train,4124,4014,4014,8087,1084.4125085984901,0.2701575756349005,9.500000000020043e-07,141.43530857042282,7.4486,21.122,17.62,28.497103817054814,-0.21720252182347236,-1.089179508729383,-1.5116067167798282,15.566577043369659
D:\research\data\ModelNet10\monitor\train\monitor_0121.off,monitor,train,290,242,242,508,3129.7722476650856,12.932943172169747,0.055447356950000026,254.97541524500002,9.84252,27.5591,24.40941,38.10772217423261,-1.174312448275861,3.2551724138132033e-05,0.6937456206896533,18.341720123458558
D:\research\data\ModelNet10\monitor\train\monitor_0122.off,monitor,train,1056,960,960,1965,43553.78474107162,45.65386241202482,7.577500000153462e-06,6500.354867847,12.05426,156.0,95.5,183.30726986169316,0.06702379545454622,1.7352332954545457,-31.186408136363642,112.21015783665337
D:\research\data\ModelNet10\monitor\train\monitor_0123.off,monitor,train,490,426,426,884,2204.0769906035425,5.173889649304098,6.13500000001127e-06,124.99705497831022,16.4002,15.401,15.2166,27.160675186747476,-5.323462040816332,-0.6414102040816336,-4.5337461632653255,17.704054189239294
D:\research\data\ModelNet10\monitor\train\monitor_0124.off,monitor,train,4633,4134,4134,8538,1406.7500160810991,0.3416100087618037,4.1429000000062864e-07,78.80559398903999,7.82668,17.6,13.309434,23.41277329200358,0.6417808853874394,3.1002173036908838,-2.785358348370421,15.056876058837883
D:\research\data\ModelNet10\monitor\train\monitor_0125.off,monitor,train,469,415,415,856,739.2505715725529,1.7813266784880843,2.8203000012667843e-06,67.50000000000074,8.956618,15.0,16.3232,23.909576831009034,-0.14171739232409447,-0.024373987206822975,-4.08112929637525,14.660206398973697
D:\research\data\ModelNet10\monitor\train\monitor_0126.off,monitor,train,3279,2911,2911,5841,1041.5863073402575,0.36178753294208504,1.306499999940286e-07,60.369333985349996,6.68851,15.35433,12.5653,20.937487429464884,-0.6044935233302868,-1.6406388682525148,-3.0842811796279226,13.05721335402406
